Task ID,Date (task completed),Insert Date,Group Name,Sub Group,Task Labels,Task Name,Rewarded,ADA,GMBL,AGIX,USD,Transaction ID
4457,06.06.23,06.06.23,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Spanish - March 2023 Ecosystem roundup Blogpost SNET - 10usd,TRUE,0,100,0,10,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4458,06.06.23,06.06.23,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Russian - March 2023 Ecosystem roundup Blogpost SNET - 10usd,TRUE,0,100,0,10,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4459,06.06.23,06.06.23,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Chinese - March 2023 Ecosystem roundup Blogpost SNET - 10usd,TRUE,0,100,0,10,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4461,06.06.23,06.06.23,SingularityNET,Ambassador Translator,"Translation,Content Creation,Onboarding",Translate into Chinese - February Ecosystem roundup Blogpost SNET - 10usd,TRUE,0,100,0,10,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4405,06.06.23,,SingularityNET,Governance Workgroup,"Operations,Community Communication,Content Creation",Gov Framework doc (Initial) - Create initial comment categories,TRUE,0,300,0,0,3adf1508a309ea88091d9e7fd6b1a1882eb5d65f6a8892dea9f87ff56088ca8b
4408,06.06.23,,SingularityNET,Governance Workgroup,Content Creation,Create a Governance Round Proposal on SWAE - Earn 100 Gimbal,TRUE,0,100,0,0,3adf1508a309ea88091d9e7fd6b1a1882eb5d65f6a8892dea9f87ff56088ca8b
4409,06.06.23,,SingularityNET,Governance Workgroup,Content Creation,Create a Governance Round Proposal on SWAE - Earn 100 Gimbal,FALSE,0,100,0,0,
4410,06.06.23,,SingularityNET,Governance Workgroup,Content Creation,Create a Governance Round Proposal on SWAE - Earn 100 Gimbal,TRUE,0,100,0,0,3adf1508a309ea88091d9e7fd6b1a1882eb5d65f6a8892dea9f87ff56088ca8b
4424,06.06.23,,SingularityNET,Onboarding Workgroup,Documentation,Prepare Email draft and Guilds/Workgroup overview,TRUE,0,200,0,0,3adf1508a309ea88091d9e7fd6b1a1882eb5d65f6a8892dea9f87ff56088ca8b
4445,06.06.23,,SingularityNET,Ambassador Translator,Operations,Translator Support Activities - 20 USD,TRUE,0,200,0,20,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4446,06.06.23,,SingularityNET,Ambassador Translator,Operations,Translator Support Activities - 10 USD,TRUE,0,200,0,10,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4447,06.06.23,,SingularityNET,Ambassador Translator,Operations,Translator Support Activities - 5 USD,TRUE,0,50,0,5,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4448,06.06.23,,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Indonesian - HyperCycle intro Blogpost SNET - 10usd,TRUE,0,100,0,10,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4449,06.06.23,,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Indonesian - Operations Q1 2023 Blogpost SNET - 15usd,TRUE,0,100,0,15,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4450,06.06.23,,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Chinese - Supervisory Council Blogpost SNET - 10usd,TRUE,0,100,0,10,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4451,06.06.23,,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Russian - Deep Funding R2/loyalty results blog - 10usd,TRUE,0,100,0,10,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4452,06.06.23,,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into French - Deep Funding R2/loyalty results blog - 10usd,TRUE,0,100,0,10,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4453,06.06.23,,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Portuguese - Deep Funding R2/loyalty results blog - 10usd,TRUE,0,100,0,10,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4454,06.06.23,,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Spanish - Deep Funding R2/loyalty results blog - 10usd,TRUE,0,100,0,10,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4460,06.06.23,,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Spanish - Rejuve intro by Ben Blogpost SNET - 10usd,TRUE,0,100,0,10,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4462,06.06.23,,SingularityNET,Ambassador Translator,"Translation,Content Creation",Translate into Portuguese - SNET Ecosystem collaboration - 25usd,FALSE,0,250,0,25,
4474,06.06.23,,SingularityNET,Writers Workgroup,"Content Creation,Documentation",Draft: Awakening Health: The world's foremost nursing assistant -20USD,TRUE,0,200,0,20,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4475,06.06.23,,SingularityNET,Writers Workgroup,"Content Creation,Documentation",Draft: Introduce Rejuve.AI - 30USD,TRUE,0,300,0,30,eca232c3f0644b09a70c38644547c9c4e90a2cd9edcc4d977c0721966a2898cc
4582,06.06.23,13.06.23,SingularityNET,Video Workgroup,"Documentation,Operations",Daily tasks 06.06.23,TRUE,0,150,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4504,06.06.23,,SingularityNET,Process Guild,"Operations,Coordination,Documenting,Content Creation,Documentation",Create Process map of Article Creation and Workgroup Results Reporting for Writers Wrokgroup,TRUE,0,150,0,15,faf73d29d4576cb2a69dcb76810eb2967ba2f8fb49bc5ba0f1ae29db20a6b518
4505,06.06.23,,SingularityNET,Process Guild,"Operations,Coordination,Documenting,Content Creation,Documentation",Create Process map of Article Creation and Workgroup Results Reporting for Writers Wrokgroup,TRUE,0,150,0,15,3adf1508a309ea88091d9e7fd6b1a1882eb5d65f6a8892dea9f87ff56088ca8b
4605,06.06.23,13.06.23,SingularityNET,Governance Workgroup,"Community Communication,Operations",Join Governance WG Call #4 - 6.6.2023,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4606,06.06.23,13.06.23,SingularityNET,Governance Workgroup,"Community Communication,Operations",Join Governance WG Call #4 - 6.6.2023,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4607,06.06.23,13.06.23,SingularityNET,Governance Workgroup,"Community Communication,Operations",Join Governance WG Call #4 - 6.6.2023,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4608,06.06.23,13.06.23,SingularityNET,Governance Workgroup,"Community Communication,Operations",Join Governance WG Call #4 - 6.6.2023,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4609,06.06.23,13.06.23,SingularityNET,Governance Workgroup,"Community Communication,Operations",Join Governance WG Call #4 - 6.6.2023,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4610,06.06.23,13.06.23,SingularityNET,Governance Workgroup,"Community Communication,Operations",Join Governance WG Call #4 - 6.6.2023,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4611,06.06.23,13.06.23,SingularityNET,Governance Workgroup,"Community Communication,Operations",Join Governance WG Call #4 - 6.6.2023,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4612,06.06.23,13.06.23,SingularityNET,Governance Workgroup,"Community Communication,Operations",Join Governance WG Call #4 - 6.6.2023,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4613,06.06.23,13.06.23,SingularityNET,Governance Workgroup,"Community Communication,Operations",Join Governance WG Call #4 - 6.6.2023,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4614,06.06.23,13.06.23,SingularityNET,Governance Workgroup,"Community Communication,Operations",Join Governance WG Call #4 - 6.6.2023,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4637,06.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4638,06.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4639,06.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4640,06.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4641,06.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4642,06.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 06.06.23,TRUE,0,100,0,10,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4643,06.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4644,06.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4645,06.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4646,06.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4647,06.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4648,06.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 06.06.23,FALSE,0,100,0,0,
4652,06.06.23,13.06.23,SingularityNET,Ambassador Program,Operations,Ambassador WG Call - 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4653,06.06.23,13.06.23,SingularityNET,Ambassador Program,Operations,Ambassador WG Call - 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4654,06.06.23,13.06.23,SingularityNET,Ambassador Program,Operations,Ambassador WG Call - 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4655,06.06.23,13.06.23,SingularityNET,Ambassador Program,Operations,Ambassador WG Call - 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4656,06.06.23,13.06.23,SingularityNET,Ambassador Program,Operations,Ambassador WG Call - 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4657,06.06.23,13.06.23,SingularityNET,Ambassador Program,Operations,Ambassador WG Call - 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4658,06.06.23,13.06.23,SingularityNET,Ambassador Program,Operations,Ambassador WG Call - 06.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4631,07.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modeling Workgroup 07.06.23,TRUE,0,100,0,10,faf73d29d4576cb2a69dcb76810eb2967ba2f8fb49bc5ba0f1ae29db20a6b518
4632,07.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modeling Workgroup 07.06.23,TRUE,0,100,0,10,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4633,07.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modeling Workgroup 07.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4634,07.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modeling Workgroup 07.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4635,07.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modeling Workgroup 07.06.23,TRUE,0,100,0,10,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4636,07.06.23,13.06.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modeling Workgroup 07.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
5009,07.06.23,18.07.23,SingularityNET,Strategy Guild,"Operations,Coordination",Incubation Workgroup - 07.06.23,TRUE,0,100,0,0,244ede73aeb7f1ea9c98de57c5d16c1cb28fdc8bf345f308fa8be04b1313fa88
5010,07.06.23,18.07.23,SingularityNET,Strategy Guild,"Operations,Coordination",Incubation Workgroup - 07.06.23,TRUE,0,100,0,0,68857684208281ff30dcb5c47563ecddf316ec6db08d8ca0e1872f636eb9a845
5011,07.06.23,18.07.23,SingularityNET,Strategy Guild,"Operations,Coordination",Incubation Workgroup - 07.06.23,TRUE,0,100,0,0,68857684208281ff30dcb5c47563ecddf316ec6db08d8ca0e1872f636eb9a845
5012,07.06.23,18.07.23,SingularityNET,Strategy Guild,"Operations,Coordination",Incubation Workgroup - 07.06.23,TRUE,0,100,0,0,e8fddd912366881040c78b4c2457d22722f4333fc8004c384d8b19eb066338f9
5013,07.06.23,18.07.23,SingularityNET,Strategy Guild,"Operations,Coordination",Incubation Workgroup - 07.06.23,TRUE,0,100,0,0,68857684208281ff30dcb5c47563ecddf316ec6db08d8ca0e1872f636eb9a845
5014,07.06.23,18.07.23,SingularityNET,Strategy Guild,"Operations,Coordination",Incubation Workgroup - 07.06.23,TRUE,0,100,0,0,68857684208281ff30dcb5c47563ecddf316ec6db08d8ca0e1872f636eb9a845
5015,07.06.23,18.07.23,SingularityNET,Strategy Guild,"Operations,Coordination",Incubation Workgroup - 07.06.23,TRUE,0,100,0,0,244ede73aeb7f1ea9c98de57c5d16c1cb28fdc8bf345f308fa8be04b1313fa88
4594,08.06.23,13.06.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 08.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4595,08.06.23,13.06.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 08.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4596,08.06.23,13.06.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 08.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4597,08.06.23,13.06.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 08.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4598,08.06.23,13.06.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 08.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4599,08.06.23,13.06.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 08.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4600,08.06.23,13.06.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 08.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4601,08.06.23,13.06.23,SingularityNET,Treasury Guild,"Community Communication,Operations,Coordination",Participate in Treasury Guild 08.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4573,09.06.23,13.06.23,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup 09.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4574,09.06.23,13.06.23,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup 09.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4575,09.06.23,13.06.23,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup 09.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4576,09.06.23,13.06.23,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup 09.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4577,09.06.23,13.06.23,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup 09.06.23,TRUE,0,100,0,0,faf73d29d4576cb2a69dcb76810eb2967ba2f8fb49bc5ba0f1ae29db20a6b518
4578,09.06.23,13.06.23,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup 09.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4579,09.06.23,13.06.23,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup 09.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4580,09.06.23,13.06.23,SingularityNET,Video Workgroup,"Documentation,Facilitating,Operations",Facilitating the Video Workgroup 09.06.23,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4581,09.06.23,13.06.23,SingularityNET,Video Workgroup,"Documentation,Operations",Daily tasks 09.06.23,TRUE,0,150,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4604,12.06.23,13.06.23,SingularityNET,Governance Workgroup,Operations,"Call with David, Ezter & Felix Gov Experiment Framework - 12.6.2023",TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4617,12.06.23,13.06.23,SingularityNET,Governance Workgroup,"Operations,Community Communication",GOV Framework Doc (Initial) - Clean up - 12.6.2023,TRUE,0,1100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4572,13.06.23,13.06.23,SingularityNET,Video Workgroup,Community Communication,Daily tasks 13.06.23,TRUE,0,150,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4591,13.06.23,13.06.23,SingularityNET,Writers Workgroup,"Operations,Community Communication,Reporting,Documentation",Draft: Inside TrueAGI (May Edition) - 20USD,TRUE,0,200,0,20,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4555,13.06.23,,SingularityNET,Ambassador Translator,Operations,Translator Support Activities - 15 USD,TRUE,0,150,0,15,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4556,13.06.23,,SingularityNET,Ambassador Translator,Operations,Translator Support Activities - 15 USD,TRUE,0,150,0,15,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4557,13.06.23,,SingularityNET,Ambassador Translator,Onboarding,Onboard MajorDefi as Translator Support,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4558,13.06.23,,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - Indonesia,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4559,13.06.23,,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - Indonesia,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4560,13.06.23,,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - Indonesia,TRUE,0,100,0,0,68857684208281ff30dcb5c47563ecddf316ec6db08d8ca0e1872f636eb9a845
4561,13.06.23,,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - Chinese,TRUE,0,100,0,0,4b376b2e8a4eb807b69b3f5c8abdfd18b817dc3af0968d364ceabdf8224ba59e
4562,13.06.23,,SingularityNET,Ambassador Translator,Onboarding,Onboarding Translator - Chinese,TRUE,0,100,0,0,68857684208281ff30dcb5c47563ecddf316ec6db08d8ca0e1872f636eb9a845
